date,v2_yang_pct,v2_yin_pct,v2_position_tenths,v2_signal,v2_state,score_0_100,breadth_score,trend_score,leadership_score
2020-08-19,66.79562722342583,33.204372776574175,7,NONE,RECOVERY,47.72321213113882,21.55525238744884,68.3964781216649,90.2881536819637
2020-08-20,42.32158047142095,57.67841952857905,2,SILVER,TRANSITION,41.90766550781565,26.27777777777778,61.74353505731804,42.53532391362304
2020-08-21,58.14481790165201,41.85518209834799,3,NONE,RECOVERY,56.6229859210228,64.24468696151638,63.86890487609912,75.31308286703971
2020-08-24,59.98311202669153,40.01688797330847,4,NONE,RECOVERY,55.98461551074211,58.60335195530726,64.51784762919553,78.7693127330847
2020-08-25,64.32273404854266,35.67726595145734,5,NONE,RECOVERY,51.86314223132613,41.18942731277533,61.61897191308956,90.80551139374668
2020-08-26,17.56621780079449,82.43378219920551,4,NONE,RISK_OFF,33.36669051142307,17.82258064516129,48.42425847457627,0.0
2020-08-27,48.89067584169976,51.10932415830024,5,NONE,TRANSITION,55.81415559967188,73.68421052631578,53.005030447445066,64.5618215514959
2020-08-28,60.355770626536014,39.644229373463986,6,NONE,RECOVERY,58.93399161852746,71.97011621472053,57.77277542372882,85.48728813559322
2020-08-31,62.21018077752511,37.78981922247489,6,NONE,RECOVERY,52.58547859103123,43.75,57.64145954521417,89.66155473294552
2020-09-01,56.48706486927552,43.51293513072448,6,NONE,RECOVERY,53.85067415568878,56.48512071869736,58.13061872025384,76.70544685351666
2020-09-02,67.74704645421178,32.252953545788216,7,NONE,RECOVERY,55.32053704712953,49.84777193468032,59.67784526010034,100.0
2020-09-03,32.40789039102903,67.59210960897097,6,NONE,DEFENSIVE,40.73085428143808,27.543424317617863,54.9472295514512,26.781002638522427
2020-09-04,33.59285401767809,66.40714598232191,5,NONE,DEFENSIVE,46.19477226148586,48.05339265850945,53.08707124010554,31.00263852242744
2020-09-07,16.78315053292007,83.21684946707992,4,NONE,RISK_OFF,36.38514819299984,25.149700598802397,46.46531258243207,0.0
2020-09-08,39.12656404723247,60.87343595276753,4,NONE,DEFENSIVE,52.88854599180437,66.70293797606094,50.03953610964681,45.78281497100685
2020-09-09,14.816615525006595,85.1833844749934,3,NONE,RISK_OFF,32.93248411602237,17.090319091400758,41.54576628857821,0.0
2020-09-10,7.328130668212968,92.67186933178704,2,NONE,RISK_OFF,26.69673273783441,12.145532370251471,22.812335266209804,0.0
2020-09-11,10.588701739968407,89.4112982600316,3,BOUNCE,RISK_OFF,45.52216129025123,78.16726469776428,26.18483412322275,4.186413902053715
2020-09-14,36.29113721916798,63.70886278083202,4,NONE,DEFENSIVE,50.018522131736034,70.3072625698324,32.10900473933649,55.26592943654555
2020-09-15,34.03575662325092,65.96424337674908,3,NONE,DEFENSIVE,43.30592826139132,49.35574229691877,32.78537611783272,49.736980536559706
2020-09-16,17.568844309729165,82.43115569027083,2,NONE,RISK_OFF,33.50208408807928,28.531779072994723,30.0552195635025,16.07941099132264
2020-09-17,20.886726155080076,79.11327384491992,2,NONE,DEFENSIVE,41.54898936535087,52.888888888888886,30.49356786558152,22.958781832501973
